Address A,Address B,Packets,Bytes,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A
172.71.182.239,167.235.145.223,6,427,2,132,4,295,17.917626,29.937506,35,78
172.71.182.240,167.235.145.223,292,5006871,137,11668,155,4995203,23.056188,31.496339,2963,1268770
172.71.182.241,167.235.145.223,255,3808385,124,10701,131,3797684,23.152096,49.868738,1716,609228
172.71.182.243,167.235.145.223,7,493,3,198,4,295,7.116299,29.764466,53,79
172.71.182.249,167.235.145.223,195,2083635,94,7734,101,2075901,54.994131,0.116555,530839,142483874
172.71.182.251,167.235.145.223,140,1305428,64,5596,76,1299832,77.775776,0.14925,299953,69672737
172.71.183.3,167.235.145.223,293,4797571,141,11658,152,4785913,6.853084,60.280824,1547,635148
172.71.242.8,167.235.145.223,42,26199,28,13230,14,12969,1.477588,78.044345,1356,1329
172.71.242.11,167.235.145.223,299,2684071,146,11119,153,2672952,73.604474,0.252126,352807,84813212
172.71.242.34,167.235.145.223,7,493,3,198,4,295,7.87525,29.797258,53,79
172.71.242.40,167.235.145.223,6,427,2,132,4,295,20.021927,29.64998,35,79
172.71.242.97,167.235.145.223,244,2186260,107,8545,137,2177715,79.607831,0.243878,280304,71436209
172.71.242.111,167.235.145.223,290,2496663,140,10723,150,2485940,31.585743,30.250532,2835,657427
172.71.242.121,167.235.145.223,42,24956,28,11984,14,12972,2.043443,78.026918,1228,1330
172.71.242.124,167.235.145.223,289,2608096,137,10525,152,2597571,49.588453,30.242884,2784,687122
172.71.242.134,167.235.145.223,262,2069964,124,9667,138,2060297,1.579755,60.101923,1286,274240
172.71.242.138,167.235.145.223,329,4688378,150,12215,179,4676163,7.587316,60.060636,1627,622858
172.71.242.152,167.235.145.223,255,2165901,119,9337,136,2156564,61.590575,0.275202,271422,62690358
172.71.242.156,167.235.145.223,267,2130539,130,10063,137,2120476,37.582025,30.453319,2643,557042
172.71.242.174,167.235.145.223,7,493,3,198,4,295,1.92868,29.77025,53,79
172.71.242.184,167.235.145.223,261,2304926,120,9403,141,2295523,25.606203,30.246336,2487,607154
172.71.242.194,167.235.145.223,275,2486680,125,9733,150,2476947,13.605605,60.097055,1295,329726
172.71.242.197,167.235.145.223,6,427,2,132,4,295,14.03262,29.645582,35,79
172.71.242.208,167.235.145.223,319,4781140,142,11687,177,4769453,19.59747,36.040955,2594,1058674
172.71.242.222,167.235.145.223,6,427,2,132,4,295,26.111877,29.583397,35,79
172.71.242.224,167.235.145.223,253,2045246,116,9139,137,2036107,43.598042,30.508806,2396,533906
172.71.246.4,167.235.145.223,176,2489265,76,6626,100,2482639,31.855751,30.405294,1743,653212
172.71.246.9,167.235.145.223,301,6622682,144,12796,157,6609886,62.532251,4.482143,22839,11797724
172.71.246.14,167.235.145.223,6,427,2,132,4,295,26.030366,29.714921,35,79
172.71.246.21,167.235.145.223,273,5341731,127,10870,146,5330861,71.823,2.976894,29211,14325967
172.71.246.27,167.235.145.223,190,2327344,91,7461,99,2319883,3.392936,60.032182,994,309151
172.71.246.32,167.235.145.223,6,427,2,132,4,295,19.743779,29.610768,35,79
172.71.246.38,167.235.145.223,169,2039829,82,7022,87,2032807,44.204548,30.161494,1862,539179
172.71.246.41,167.235.145.223,175,2299377,84,7154,91,2292223,25.887379,30.229791,1893,606612
172.71.246.50,167.235.145.223,154,2065816,67,5877,87,2059939,21.396902,60.02865,783,274527
172.71.246.52,167.235.145.223,159,2123538,73,6428,86,2117110,38.258529,30.314008,1696,558714
172.71.246.56,167.235.145.223,169,2063953,82,7022,87,2056931,1.655573,60.026905,935,274134
172.71.246.60,167.235.145.223,7,493,3,198,4,295,1.388748,29.655747,53,79
172.71.246.72,167.235.145.223,6,427,2,132,4,295,3.683332,29.735868,35,79
172.71.246.81,167.235.145.223,297,6927379,131,12093,166,6915286,50.120579,31.416546,3079,1760928
172.71.246.88,167.235.145.223,233,4875046,95,8758,138,4866288,67.906885,0.603233,116147,64536097
172.71.246.90,167.235.145.223,178,2221067,86,7131,92,2213936,51.403007,30.393093,1877,582747
172.71.246.92,167.235.145.223,6,427,2,132,4,295,13.393021,29.971419,35,78
172.71.246.101,167.235.145.223,49,1755406,20,2124,29,1753282,9.783217,53.759906,316,260905
172.71.246.107,167.235.145.223,130,2790267,72,16546,58,2773721,3.330655,78.030031,1696,284374
172.71.246.110,167.235.145.223,155,2312942,62,5547,93,2307395,81.420041,0.066157,670768,279020511
172.71.246.111,167.235.145.223,6,427,2,132,4,295,7.866108,29.515411,35,79
172.71.246.117,167.235.145.223,243,6703608,126,21191,117,6682417,3.745191,73.99577,2291,722464
172.71.246.127,167.235.145.223,42,27976,28,15008,14,12968,1.328141,79.131098,1517,1311
172.71.246.129,167.235.145.223,85,2224304,43,3797,42,2220507,19.923552,60.006876,506,296033
172.71.246.130,167.235.145.223,7,493,3,198,4,295,15.447635,29.97086,52,78
172.71.246.136,167.235.145.223,6,427,2,132,4,295,27.879454,29.547484,35,79
172.71.246.137,167.235.145.223,180,2383921,86,7131,94,2376790,69.416871,0.057568,990967,330293218
172.71.246.139,167.235.145.223,246,4833735,113,9946,133,4823789,56.551868,9.496171,8378,4063776
172.71.246.145,167.235.145.223,126,4519276,53,5118,73,4514158,9.395612,60.179177,680,600095
172.71.246.149,167.235.145.223,199,2482735,97,8024,102,2474711,13.979195,60.029354,1069,329800
172.71.250.4,167.235.145.223,312,7069386,141,12609,171,7056777,31.487963,36.046964,2798,1566129
172.71.250.11,167.235.145.223,127,1455294,62,5527,65,1449767,75.091467,0.053224,830753,217911769
172.71.250.14,167.235.145.223,6,427,2,132,4,295,13.657454,29.857897,35,79
172.71.250.20,167.235.145.223,192,2300423,96,7871,96,2292552,25.522599,30.054274,2095,610243
172.71.250.27,167.235.145.223,7,493,3,198,4,295,25.638072,29.879428,53,78
172.71.250.31,167.235.145.223,192,3248018,87,8061,105,3239957,43.501048,31.688047,2035,817963
172.71.250.32,167.235.145.223,162,2063416,74,6419,88,2056997,1.493464,60.027058,855,274142
172.71.250.45,167.235.145.223,47,1230965,23,2302,24,1228663,17.683119,60.009375,306,163796
172.71.250.51,167.235.145.223,124,1337612,58,5263,66,1332349,19.624408,60.025198,701,177571
172.71.250.53,167.235.145.223,11,2453,5,1166,6,1287,19.16254,60.006055,155,171
172.71.250.64,167.235.145.223,36,22708,24,11592,12,11116,5.184373,75.009688,1236,1185
172.71.250.67,167.235.145.223,259,3526151,134,23347,125,3502804,1.429774,78.048649,2393,359038
172.71.250.71,167.235.145.223,170,2124188,84,7079,86,2117109,37.491803,30.27199,1870,559489
172.71.250.76,167.235.145.223,110,1164911,53,4933,57,1159978,39.274339,30.288314,1302,306382
172.71.250.85,167.235.145.223,182,2366058,84,7050,98,2359008,19.2373,60.029124,939,314381
172.71.250.103,167.235.145.223,116,1300899,56,5131,60,1295768,69.207277,0.055077,745283,188211848
172.71.250.111,167.235.145.223,119,1264973,57,5197,62,1259776,20.464958,60.024457,692,167901
172.71.250.113,167.235.145.223,207,2482244,102,8267,105,2473977,13.486373,60.025239,1101,329724
172.71.250.115,167.235.145.223,129,1446402,63,5593,66,1440809,33.40393,30.124791,1485,382624
172.71.250.116,167.235.145.223,6,427,2,132,4,295,8.00297,29.512444,35,79
172.71.250.117,167.235.145.223,113,1231401,56,5131,57,1226270,81.484113,0.048673,843342,201552400
172.71.250.123,167.235.145.223,48,27870,29,11734,19,16136,17.392973,60.161815,1560,2145
172.71.250.126,167.235.145.223,180,2251448,84,7079,96,2244369,7.492776,60.025958,943,299119
172.71.250.131,167.235.145.223,114,1198352,53,4933,61,1193419,17.895303,60.030243,657,159042
172.71.250.132,167.235.145.223,110,1393925,51,4801,59,1389124,57.423231,0.050175,765480,221484643
172.71.250.134,167.235.145.223,266,5340841,121,10046,145,5330795,73.521363,0.119831,670677,355887541
172.71.250.138,167.235.145.223,6,427,2,132,4,295,1.775661,29.749189,35,79
172.71.250.142,167.235.145.223,201,3827163,102,9051,99,3818112,27.005754,52.845481,1370,578003
172.71.250.146,167.235.145.223,169,2181361,80,6815,89,2174546,79.531554,0.053575,1017638,324710555
172.71.250.149,167.235.145.223,124,1367719,60,5395,64,1362324,51.04928,30.233429,1427,360481
172.71.254.9,167.235.145.223,42,26395,28,13426,14,12969,0.967354,78.257518,1372,1325
172.71.254.64,167.235.145.223,774,2528621,374,26181,400,2502440,31.160729,31.313814,6688,639319
172.71.254.97,167.235.145.223,7,493,3,198,4,295,1.510997,29.723021,53,79
172.71.254.102,167.235.145.223,716,2595748,339,23871,377,2571877,49.197981,31.215869,6117,659120
172.71.254.113,167.235.145.223,828,2167579,409,28491,419,2139088,37.187044,31.607318,7211,541415
172.71.254.126,167.235.145.223,7,493,3,198,4,295,14.572205,29.070477,54,81
172.71.254.128,167.235.145.223,7,493,3,198,4,295,20.592573,29.06246,54,81
172.71.254.130,167.235.145.223,707,2075224,328,23145,379,2052079,43.238244,31.359088,5904,523504
172.71.254.168,167.235.145.223,6,427,2,132,4,295,8.677903,29.005096,36,81
172.71.254.170,167.235.145.223,806,2340910,392,27369,414,2313541,25.182139,31.417855,6969,589102
172.71.254.172,167.235.145.223,736,2480905,359,25191,377,2455714,67.214516,1.185977,169925,16565002
172.71.254.177,167.235.145.223,757,2403999,354,24861,403,2379138,19.15076,60.487401,3288,314662
172.71.254.186,167.235.145.223,705,2195614,340,23937,365,2171677,61.218751,1.22088,156850,14230240
172.71.254.192,167.235.145.223,690,2215710,331,23343,359,2192367,79.255439,1.214917,153709,14436324
172.71.254.200,167.235.145.223,6,427,2,132,4,295,26.505535,29.104899,36,81
172.71.254.208,167.235.145.223,804,2717416,415,28887,389,2688529,73.237198,1.210247,190949,17771770
172.71.254.238,167.235.145.223,771,2462131,372,26049,399,2436082,55.20181,1.304633,159732,14938036
172.71.254.240,167.235.145.223,740,2517383,356,24993,384,2492390,13.140972,60.443772,3307,329878
172.71.255.11,167.235.145.223,761,2289755,350,24597,411,2265158,7.156036,60.531034,3250,299371
172.71.255.17,167.235.145.223,756,2102581,358,25125,398,2077456,1.140711,60.53193,3320,274560
177.201.236.14,167.235.145.223,27,4722,12,2050,15,2672,55.731998,5.692171,2881,3755
180.101.88.253,167.235.145.223,13,2883,6,1275,7,1608,52.081759,12.984532,785,990
183.136.225.32,167.235.145.223,2,112,1,58,1,54,3.072355,2.50E-05,,
185.233.19.199,167.235.145.223,3,170,2,116,1,54,22.197644,0.206474,4494,2092
186.75.154.14,167.235.145.223,28,4776,14,2182,14,2594,67.552879,3.365239,5187,6166
188.114.102.5,167.235.145.223,6,427,2,132,4,295,8.421256,29.990317,35,78
188.114.102.14,167.235.145.223,239,2387716,115,8946,124,2378770,68.167899,0.172663,414495,110215622
188.114.102.15,167.235.145.223,316,4759869,146,11962,170,4747907,68.09475,1.212572,78919,31324536
188.114.102.18,167.235.145.223,334,7739406,152,14714,182,7724692,5.025087,57.718843,2039,1070664
188.114.102.21,167.235.145.223,900,9266862,426,33888,474,9232974,70.76446,2.151966,125979,34323865
188.114.102.23,167.235.145.223,176,1247629,77,6555,99,1241074,29.606527,30.44588,1722,326106
188.114.102.28,167.235.145.223,6,427,2,132,4,295,5.889242,29.569193,35,79
188.114.102.40,167.235.145.223,372,13767196,151,15012,221,13752184,7.980664,73.453618,1634,1497781
188.114.102.46,167.235.145.223,6,427,2,132,4,295,7.404927,29.658985,35,79
188.114.102.47,167.235.145.223,177,1235658,83,6946,94,1228712,77.538209,0.199586,278416,49250428
188.114.102.49,167.235.145.223,6,427,2,132,4,295,19.73662,29.631963,35,79
188.114.102.55,167.235.145.223,249,2670032,120,10048,129,2659984,11.120796,61.090458,1315,348333
188.114.102.57,167.235.145.223,320,6096485,133,11917,187,6084568,41.138855,31.219141,3053,1559189
188.114.102.67,167.235.145.223,57,2507651,16,2607,41,2505044,16.475303,44.894523,464,446387
188.114.102.69,167.235.145.223,211,6328247,110,9757,101,6318490,13.993424,54.976172,1419,919451
188.114.102.72,167.235.145.223,370,7739392,164,13963,206,7725429,47.122594,31.263152,3573,1976877
188.114.102.74,167.235.145.223,6,427,2,132,4,295,24.9008,29.799482,35,79
188.114.102.80,167.235.145.223,723,450253,482,226992,241,223261,0.027632,81.237832,22353,21985
188.114.102.81,167.235.145.223,366,226121,244,113024,122,113097,0.36927,80.928193,11172,11179
188.114.102.86,167.235.145.223,241,2904596,111,9515,130,2895081,6.174588,71.541241,1064,323738
188.114.102.90,167.235.145.223,6,427,2,132,4,295,0.807378,29.884633,35,78
188.114.102.92,167.235.145.223,816,503345,544,251185,272,252160,0.312974,82.417862,24381,24476
188.114.102.96,167.235.145.223,177,1277716,76,6372,101,1271344,52.791727,30.206852,1687,336703
188.114.102.98,167.235.145.223,7,493,3,198,4,295,18.237899,29.960817,52,78
188.114.102.103,167.235.145.223,399,7132269,190,15688,209,7116581,43.153384,31.863615,3938,1786760
188.114.102.106,167.235.145.223,557,338066,368,165361,189,172705,0.16636,82.900942,15957,16666
188.114.102.107,167.235.145.223,705,430744,470,213660,235,217084,0.118518,81.376675,21004,21341
188.114.102.112,167.235.145.223,210,2884282,98,8468,112,2875814,29.210392,37.502892,1806,613459
188.114.102.119,167.235.145.223,231,1944353,102,8212,129,1936141,82.8461,0.246248,266787,62900523
188.114.102.125,167.235.145.223,194,2467483,84,7659,110,2459824,23.482904,30.716405,1994,640654
188.114.102.140,167.235.145.223,209,2162960,93,7716,116,2155244,60.307008,0.213274,289430,80844134
188.114.102.141,167.235.145.223,297,4312286,142,11365,155,4300921,58.331521,1.979038,45941,17385905
188.114.102.143,167.235.145.223,6,427,2,132,4,295,29.905219,29.965009,35,78
188.114.102.146,167.235.145.223,777,476671,518,236719,259,239952,0.539477,82.348698,22996,23310
188.114.102.147,167.235.145.223,419,1561561,273,117890,146,1443671,0.63149,80.887185,11659,142783
188.114.102.148,167.235.145.223,861,15272087,396,32416,465,15239671,1.786374,55.046932,4711,2214789
188.114.102.150,167.235.145.223,235,2729508,108,9411,127,2720097,45.779139,7.697167,9781,2827114
188.114.102.160,167.235.145.223,551,3887620,326,98795,225,3788825,0.693759,80.758898,9786,375322
188.114.102.161,167.235.145.223,741,6367997,454,184495,287,6183502,0.943803,80.499114,18335,614516
188.114.102.164,167.235.145.223,367,6226105,174,14632,193,6211473,55.15273,2.197827,53259,22609506
188.114.102.168,167.235.145.223,359,6621030,157,13632,202,6607398,76.180707,2.665636,40911,19829858
188.114.102.175,167.235.145.223,1123,7396554,704,287543,419,7109011,0.127832,81.713956,28151,695989
188.114.102.177,167.235.145.223,207,2594982,99,8723,108,2586259,65.306872,8.666236,8052,2387434
188.114.102.180,167.235.145.223,428,6736233,211,16843,217,6719390,5.139542,60.863099,2213,883213
188.114.102.188,167.235.145.223,372,6353021,177,14819,195,6338202,34.656153,31.704891,3739,1599299
188.114.102.194,167.235.145.223,216,2728095,104,8988,112,2719107,47.171921,31.13547,2309,698651
188.114.102.196,167.235.145.223,187,2437051,86,7959,101,2429092,52.23265,2.061961,30879,9424395
188.114.102.198,167.235.145.223,447,7560321,212,17242,235,7543079,28.850094,31.442026,4386,1919234
188.114.102.200,167.235.145.223,134,997607,61,5341,73,992266,44.728755,30.339647,1408,261642
188.114.102.201,167.235.145.223,6,427,2,132,4,295,13.572859,29.985459,35,78
188.114.102.203,167.235.145.223,6,427,2,132,4,295,17.859826,29.961051,35,78
188.114.102.207,167.235.145.223,7,493,3,198,4,295,5.867803,29.996576,52,78
188.114.102.209,167.235.145.223,159,1201434,71,6264,88,1195170,58.158055,0.160392,312434,59612449
188.114.102.228,167.235.145.223,181,1362339,84,6859,97,1355480,22.70928,60.073805,913,180508
188.114.102.231,167.235.145.223,930,573497,620,286243,310,287254,0.054726,83.050932,27572,27670
188.114.102.234,167.235.145.223,215,2324252,97,8517,118,2315735,34.823568,31.442735,2166,589194
188.114.102.239,167.235.145.223,163,1171455,69,6027,94,1165428,27.675356,30.423554,1584,306454
188.114.102.241,167.235.145.223,197,6164627,86,8165,111,6156462,20.039127,60.456712,1080,814660
188.114.102.242,167.235.145.223,528,6901721,233,19061,295,6882660,74.012177,1.54577,98648,35620616
188.114.102.246,167.235.145.223,387,238044,258,118458,129,119586,0.89893,81.148231,11678,11789
188.114.103.3,167.235.145.223,366,6876988,163,13908,203,6863080,23.13321,31.253328,3560,1756761
188.114.103.5,167.235.145.223,7,493,3,198,4,295,0.025702,29.980166,52,78
188.114.103.12,167.235.145.223,39,1188129,16,1703,23,1186426,0.173498,60.015835,227,158148
188.114.103.13,167.235.145.223,497,7255996,209,16714,288,7239282,52.303951,1.969165,67902,29410565
192.241.216.16,167.235.145.223,2,108,1,54,1,54,47.181865,1.60E-05,,
192.241.219.26,167.235.145.223,2,108,1,54,1,54,42.311329,1.40E-05,,
193.163.125.61,167.235.145.223,2,112,1,58,1,54,79.4973,1.60E-05,,
195.130.73.227,167.235.145.223,41094,154546175,30392,153823543,10702,722632,0.969393,81.078957,15177653,71301
198.41.230.6,167.235.145.223,1039,2124242,487,33613,552,2090629,21.696557,60.887251,4416,274688
198.41.230.33,167.235.145.223,958,1820551,473,32689,485,1787862,33.712539,32.286833,8099,442994
198.41.230.42,167.235.145.223,1033,2382967,479,33085,554,2349882,63.719694,2.520222,105022,7459285
198.41.230.51,167.235.145.223,45,3001,41,2706,4,295,0.206353,58.418396,370,40
198.41.230.60,167.235.145.223,1119,2364550,546,37507,573,2327043,75.724616,2.51494,119309,7402301
198.41.230.91,167.235.145.223,117,230877,35,3781,82,227096,81.717678,1.341861,22541,1353916
198.41.230.112,167.235.145.223,1328,2296983,652,44503,676,2252480,51.713938,2.545439,139867,7079266
198.41.230.129,167.235.145.223,1118,2388608,546,37507,572,2351101,3.712265,60.893767,4927,308879
198.41.230.130,167.235.145.223,7,493,3,198,4,295,12.2876,28.345888,55,83
198.41.230.149,167.235.145.223,1055,2140336,512,35263,543,2105073,57.71338,2.505998,112571,6720110
198.41.230.153,167.235.145.223,1026,2831509,429,29785,597,2801724,27.716708,32.604424,7308,687446
198.41.230.154,167.235.145.223,6,427,2,132,4,295,24.113633,28.459258,37,82
198.41.230.180,167.235.145.223,1058,2179725,501,34537,557,2145188,39.739267,32.54902,8488,527251
198.41.230.187,167.235.145.223,7,493,3,198,4,295,6.240627,28.379632,55,83
198.41.230.190,167.235.145.223,7,493,3,198,4,295,18.195443,28.410689,55,83
198.41.230.212,167.235.145.223,1094,2191156,543,37309,551,2153847,15.709534,60.883055,4902,283014
198.41.230.244,167.235.145.223,1091,2462195,524,46618,567,2415577,3.433272,78.242548,4766,246983
198.41.230.246,167.235.145.223,1094,2444261,518,35659,576,2408602,45.725909,32.550318,8764,591970
198.41.231.18,167.235.145.223,1115,2484840,527,36253,588,2448587,9.702608,60.920084,4760,321547
198.41.242.28,167.235.145.223,297,4878887,144,11608,153,4867279,66.181738,1.902824,48803,20463391
