Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A
172.71.98.71,18650,167.235.145.223,443,6,427,608,3,198,3,229,1.181617,29.996498,52,61
172.71.98.73,26952,167.235.145.223,443,39,1284712,775,14,1724,25,1282988,1.785509,60.012474,229,171029
172.71.98.89,63044,167.235.145.223,443,150,1312263,3239,73,6350,77,1305913,61.710682,0.103446,491077,100992827
172.71.98.93,18380,167.235.145.223,443,94,2654861,1484,48,4840,46,2650021,11.309606,62.500549,619,339199
172.71.98.100,14280,167.235.145.223,443,138,1284371,3487,64,5756,74,1278615,73.691141,0.107069,430077,95535775
172.71.98.110,62412,167.235.145.223,443,118,996767,2627,51,4898,67,991869,31.684761,30.224083,1296,262537
172.71.98.113,32382,167.235.145.223,443,6,427,2432,2,132,4,295,27.171165,29.707772,35,79
172.71.98.119,52498,167.235.145.223,443,368,7780906,2929,171,14257,197,7766649,47.09065,31.991571,3565,1942173
172.71.98.128,34416,167.235.145.223,443,183,113793,310,122,57214,61,56579,0.517055,81.677187,5603,5541
172.71.98.128,59124,167.235.145.223,443,180,112479,483,120,56823,60,55656,0.863089,80.779706,5627,5511
172.71.98.130,26960,167.235.145.223,443,150,91620,516,100,45293,50,46327,0.956944,79.247194,4572,4676
172.71.98.131,28634,167.235.145.223,443,150,91747,519,100,45421,50,46326,0.960043,80.361239,4521,4611
172.71.98.136,50342,167.235.145.223,443,6,427,2103,2,132,4,295,22.009607,29.973491,35,78
172.71.98.141,22564,167.235.145.223,443,299,6095201,2805,130,11822,169,6083379,41.098603,32.360765,2922,1503890
172.71.98.145,47760,167.235.145.223,443,182,2593466,3303,86,7999,96,2585467,65.366263,2.457558,26038,8416377
172.71.98.147,9166,167.235.145.223,443,6,427,1990,2,132,4,295,19.86596,29.966496,35,78
172.71.98.153,37308,167.235.145.223,443,382,7420517,1464,187,15537,195,7404980,11.035466,64.308513,1932,921181
172.71.98.160,43878,167.235.145.223,443,40,1188349,997,16,1856,24,1186493,4.044799,60.01374,247,158162
172.71.98.172,13018,167.235.145.223,443,151,1508197,2339,70,6152,81,1502045,25.69934,30.481811,1614,394214
172.71.98.174,59768,167.235.145.223,443,310,6348973,2662,140,12420,170,6336553,34.06957,33.321824,2981,1521297
172.71.98.205,26506,167.235.145.223,443,265,5414890,1935,113,10680,152,5404210,19.289304,48.444966,1763,892428
172.71.98.209,58036,167.235.145.223,443,6,427,1171,2,132,4,295,6.289222,29.833523,35,79
172.71.98.221,63604,167.235.145.223,443,6,427,1270,2,132,4,295,7.765188,29.943703,35,78
172.71.98.224,35220,167.235.145.223,443,303,6728004,1063,125,11188,178,6716816,5.030371,63.146396,1417,850951
172.71.98.229,19234,167.235.145.223,443,234,4612687,3189,109,11133,125,4601554,59.24871,20.57741,4328,1788973
172.71.98.231,33740,167.235.145.223,443,6,427,1306,2,132,4,295,8.170075,29.93925,35,78
172.71.98.246,40576,167.235.145.223,443,295,6872341,2128,114,10714,181,6861627,22.695167,35.03273,2446,1566906
172.71.98.248,15394,167.235.145.223,443,180,113833,498,120,58245,60,55588,0.907134,80.253293,5806,5541
172.71.98.249,9438,167.235.145.223,443,177,111480,526,118,56826,59,54654,0.977809,79.629423,5709,5490
172.71.98.250,63710,167.235.145.223,443,141,89217,246,94,45601,47,43616,0.399886,81.201232,4492,4297
172.71.98.251,35744,167.235.145.223,443,141,89098,614,94,45557,47,43541,1.198071,81.131505,4492,4293
172.71.99.5,21214,167.235.145.223,443,382,8008070,3432,176,14879,206,7993191,71.474922,1.90288,62553,33604603
172.71.99.8,50238,167.235.145.223,443,138,1254233,3653,64,5756,74,1248477,82.848411,0.105646,435870,94540408
172.71.99.10,55812,167.235.145.223,443,285,4757838,2857,135,11251,150,4746587,43.30436,32.711053,2751,1160852
172.71.99.12,64396,167.235.145.223,443,145,1170357,1631,70,6152,75,1164205,13.657807,60.048231,819,155102
172.71.99.13,29876,167.235.145.223,443,204,122134,385,136,59145,68,62989,0.663958,80.996302,5841,6221
172.71.99.14,62044,167.235.145.223,443,237,1477770,580,150,61630,87,1416140,1.094705,80.140021,6152,141366
172.71.99.19,24968,167.235.145.223,443,6,427,995,2,132,4,295,4.006948,29.982309,35,78
172.71.99.26,37748,167.235.145.223,443,331,7245362,3056,145,12812,186,7232550,53.097078,1.986467,51597,29127289
172.71.99.28,29392,167.235.145.223,443,6,427,366,2,132,4,295,0.629005,29.601565,35,79
172.71.99.34,13690,167.235.145.223,443,6,427,1407,2,132,4,295,10.320985,29.937606,35,78
172.71.99.36,51230,167.235.145.223,443,342,6940167,1825,176,15629,166,6924538,17.254102,64.789447,1929,855020
172.71.99.43,42198,167.235.145.223,443,162,100873,378,108,50851,54,50022,0.657526,79.47566,5118,5035
172.71.99.43,46344,167.235.145.223,443,168,104551,89,112,52668,56,51883,0.14174,81.801913,5150,5074
172.71.99.44,47954,167.235.145.223,443,165,102270,358,110,51316,55,50954,0.613312,80.553023,5096,5060
172.71.99.45,10626,167.235.145.223,443,198,124737,146,132,63590,66,61147,0.235869,79.872524,6369,6124
172.71.99.46,46230,167.235.145.223,443,198,123660,433,132,62509,66,61151,0.761881,80.689445,6197,6062
172.71.99.47,44776,167.235.145.223,443,267,4617799,3620,123,10266,144,4607533,81.415974,0.674004,121850,54688494
172.71.99.49,49370,167.235.145.223,443,139,1200068,3121,66,5888,73,1194180,55.698322,0.104195,452075,91688084
172.71.99.58,63298,167.235.145.223,443,128,4103325,656,60,5460,68,4097865,1.355512,60.698428,719,540095
172.71.99.75,34160,167.235.145.223,443,99,62618,682,66,31974,33,30644,1.436643,79.349892,3223,3089
172.71.99.75,57734,167.235.145.223,443,99,62488,582,66,31851,33,30637,1.101211,79.423645,3208,3085
172.71.99.76,29048,167.235.145.223,443,99,62588,507,66,31726,33,30862,0.938371,79.346456,3198,3111
172.71.99.77,14840,167.235.145.223,443,147,89918,664,98,44525,49,45393,1.378977,79.98565,4453,4540
172.71.99.77,27862,167.235.145.223,443,150,90792,653,100,44467,50,46325,1.346338,81.385766,4370,4553
172.71.99.82,14288,167.235.145.223,443,6,427,1750,2,132,4,295,16.026235,29.963688,35,78
172.71.99.83,35708,167.235.145.223,443,142,1359982,1260,62,5624,80,1354358,7.667623,60.046308,749,180441
172.71.99.92,29202,167.235.145.223,443,44,1330220,943,18,1988,26,1328232,3.259649,60.012346,265,177061
172.71.99.103,36236,167.235.145.223,443,153,1246201,1969,74,6416,79,1239785,19.697081,60.046003,854,165178
172.71.99.108,52200,167.235.145.223,443,371,9525989,1810,148,14635,223,9511354,17.085801,38.860079,3012,1958071
172.71.99.109,45338,167.235.145.223,443,148,2166412,316,84,31578,64,2134834,0.527662,79.923836,3160,213686
172.71.99.110,52388,167.235.145.223,443,147,2165856,864,84,32254,63,2133602,2.275572,78.010745,3307,218800
172.71.99.113,51132,167.235.145.223,443,259,4310231,3179,119,10300,140,4299931,59.09375,2.292983,35935,15002051
172.71.99.113,51144,167.235.145.223,443,206,2162336,3183,102,7884,104,2154452,59.133898,0.157027,401663,109762117
172.71.99.122,42510,167.235.145.223,443,6,427,818,2,132,4,295,1.995942,29.673859,35,79
172.71.99.124,21116,167.235.145.223,443,136,1275186,2746,61,5558,75,1269628,37.766264,30.340966,1465,334762
172.71.99.134,12558,167.235.145.223,443,335,7444451,2501,143,12628,192,7431823,28.725486,35.081869,2879,1694738
172.71.99.137,10470,167.235.145.223,443,7,493,2352,3,198,4,295,25.836126,29.943175,52,78
172.71.99.140,15424,167.235.145.223,443,318,5543469,2302,148,12090,170,5531379,25.223508,32.81999,2946,1348295
172.71.99.149,59464,167.235.145.223,443,305,4982553,1229,144,12085,161,4970468,7.30374,62.748092,1540,633704
172.71.99.163,55622,167.235.145.223,443,6,427,1376,2,132,4,295,9.481822,29.965175,35,78
172.71.99.171,39276,167.235.145.223,443,174,2430216,2816,80,7603,94,2422613,41.229842,32.60571,1865,594402
172.71.99.174,48552,167.235.145.223,443,6,427,2463,2,132,4,295,27.99711,29.995747,35,78
172.71.99.174,65126,167.235.145.223,443,267,4642114,3226,121,10327,146,4631787,61.303698,2.726892,30296,13588472
172.71.99.176,33632,167.235.145.223,443,196,2883680,2554,93,8461,103,2875219,29.367275,32.508785,2082,707554
172.71.99.182,20208,167.235.145.223,443,6,427,1672,2,132,4,295,14.056605,29.671389,35,79
172.71.99.186,18954,167.235.145.223,443,186,114197,420,124,56624,62,57573,0.73056,80.363796,5636,5731
172.71.99.186,20596,167.235.145.223,443,186,114004,503,124,56569,62,57435,0.930236,80.252136,5639,5725
172.71.99.194,44236,167.235.145.223,443,275,5187955,1093,137,13037,138,5174918,5.214688,74.809633,1394,553395
172.71.99.197,36168,167.235.145.223,443,369,7311146,3307,177,14945,192,7296201,65.396681,1.68541,70938,34632290
172.71.99.198,33860,167.235.145.223,443,280,5480742,640,127,10936,153,5469806,1.284572,62.746815,1394,697381
172.71.99.208,26124,167.235.145.223,443,177,2900474,3426,72,7075,105,2893399,71.295437,2.607565,21706,8876937
172.71.99.214,13408,167.235.145.223,443,50,28399,2855,30,12264,20,16135,43.241945,38.379815,2556,3363
172.71.99.214,15458,167.235.145.223,443,108,65981,448,72,32636,36,33345,0.791793,80.054366,3261,3332
172.71.99.214,64226,167.235.145.223,443,108,66697,612,72,33355,36,33342,1.194407,80.06372,3332,3331
172.71.99.215,18622,167.235.145.223,443,225,138079,222,150,68609,75,69470,0.365535,80.759269,6796,6881
172.71.99.215,41952,167.235.145.223,443,222,138146,259,148,69592,74,68554,0.424103,79.918887,6966,6862
172.71.99.219,58104,167.235.145.223,443,134,4311851,1594,61,5776,73,4306075,13.283432,62.75776,736,548913
172.71.102.12,14756,167.235.145.223,443,6,427,2469,2,132,4,295,28.142073,29.817872,35,79
172.71.102.21,12660,167.235.145.223,443,6,427,1633,2,132,4,295,13.696348,29.954817,35,78
172.71.102.28,22946,167.235.145.223,443,332,6458959,3160,162,13945,170,6445014,58.184824,2.682013,41595,19224407
172.71.102.31,37206,167.235.145.223,443,155,1508462,2470,74,6416,81,1502046,28.19111,30.194137,1699,397970
172.71.102.41,23206,167.235.145.223,443,267,4641808,3216,121,10022,146,4631786,60.597024,0.945227,84821,39201470
172.71.102.49,62308,167.235.145.223,443,171,2321493,2717,80,7539,91,2313954,36.693376,30.934615,1949,598411
172.71.102.54,65414,167.235.145.223,443,6,427,1481,2,132,4,295,11.235058,29.988539,35,78
172.71.102.61,54046,167.235.145.223,443,172,2430020,2846,79,7473,93,2422547,42.696346,31.353531,1906,618124
172.71.102.64,21232,167.235.145.223,443,6,427,996,2,132,4,295,4.010198,29.959691,35,78
172.71.102.75,10774,167.235.145.223,443,300,187993,624,200,95197,100,92796,1.245107,80.171671,9499,9259
172.71.102.75,35394,167.235.145.223,443,300,189917,672,200,97123,100,92794,1.400761,80.263209,9680,9248
172.71.102.75,60422,167.235.145.223,443,300,189540,460,200,96892,100,92648,0.808312,80.567659,9620,9199
172.71.102.106,31710,167.235.145.223,443,452,4780028,163,270,110212,182,4669816,0.267463,80.38799,10968,464727
172.71.102.106,43820,167.235.145.223,443,397,2496758,229,250,109775,147,2386983,0.372657,80.576526,10898,236990
172.71.102.110,11238,167.235.145.223,443,273,166421,419,182,83269,91,83152,0.729272,80.833565,8241,8229
172.71.102.110,14480,167.235.145.223,443,345,2755128,411,214,85438,131,2669690,0.710482,81.046215,8433,263522
172.71.102.111,61620,167.235.145.223,443,431,5344193,134,260,91189,171,5253004,0.210252,81.483433,8952,515737
172.71.102.112,29692,167.235.145.223,443,172,1940511,3631,77,6614,95,1933897,82.16493,0.119634,442282,129320895
172.71.102.112,29706,167.235.145.223,443,189,1941566,3632,92,7536,97,1934030,82.239378,0.1183,509619,130788165
172.71.102.118,23536,167.235.145.223,443,6,427,1747,2,132,4,295,15.987261,29.967672,35,78
172.71.102.119,60694,167.235.145.223,443,196,2781171,3095,94,8463,102,2772708,54.722905,1.056597,64077,20993495
172.71.102.120,36560,167.235.145.223,443,229,3524369,2587,111,9362,118,3515007,30.196156,31.379587,2386,896125
172.71.102.124,57098,167.235.145.223,443,145,1369202,2906,65,5822,80,1363380,46.213934,30.29903,1537,359979
172.71.102.129,15064,167.235.145.223,443,197,7430025,2459,82,7770,115,7422255,27.904679,32.244831,1927,1841474
172.71.102.135,25978,167.235.145.223,443,151,1327430,1003,71,6218,80,1321212,4.159231,60.048964,828,176017
172.71.102.138,24934,167.235.145.223,443,300,187408,7,200,94772,100,92636,0.00369,81.956802,9250,9042
172.71.102.138,39732,167.235.145.223,443,300,187371,197,200,94580,100,92791,0.316393,81.773337,9252,9077
172.71.102.144,51306,167.235.145.223,443,251,4152587,3093,118,9824,133,4142763,54.521902,1.041664,75448,31816501
172.71.102.150,22084,167.235.145.223,443,425,6898786,243,250,73081,175,6825705,0.395554,80.941327,7223,674632
172.71.102.150,35778,167.235.145.223,443,213,131089,434,142,65311,71,65778,0.76784,79.07688,6607,6654
172.71.102.151,59196,167.235.145.223,443,319,4184708,432,185,70473,134,4114235,0.761775,82.049908,6871,401144
172.71.102.166,12090,167.235.145.223,443,225,141867,365,150,72378,75,69489,0.623449,81.085767,7140,6855
172.71.102.166,39286,167.235.145.223,443,225,140899,412,150,71349,75,69550,0.711851,81.798622,6978,6802
172.71.102.166,48908,167.235.145.223,443,225,141175,353,150,71691,75,69484,0.596196,80.95271,7084,6866
172.71.102.167,13902,167.235.145.223,443,225,140042,285,150,70486,75,69556,0.462239,80.697252,6987,6895
172.71.102.169,23352,167.235.145.223,443,303,5542193,2311,136,11012,167,5531181,25.319543,30.451699,2892,1453102
172.71.102.170,59814,167.235.145.223,443,144,1275714,2784,68,6020,76,1269694,40.210442,30.460729,1581,333463
172.71.102.173,63854,167.235.145.223,443,136,1169763,1755,63,5690,73,1164073,16.171262,60.051605,758,155076
172.71.102.177,45152,167.235.145.223,443,346,6730855,1029,164,13776,182,6717079,4.768922,60.812093,1812,883650
172.71.102.178,13888,167.235.145.223,443,258,163363,228,172,83697,86,79666,0.369425,80.89899,8276,7878
172.71.102.178,24108,167.235.145.223,443,255,161072,449,170,82176,85,78896,0.792931,80.398649,8176,7850
172.71.102.183,38142,167.235.145.223,443,381,9247688,3397,156,14132,225,9233556,70.341601,11.923262,9481,6195322
172.71.102.183,58912,167.235.145.223,443,152,1360642,1401,72,6284,80,1354358,10.174276,60.052866,837,180422
172.71.102.193,50514,167.235.145.223,443,185,2472970,1168,86,7826,99,2465144,6.205201,61.494665,1018,320696
172.71.102.205,16368,167.235.145.223,443,257,4617358,3614,115,9957,142,4607401,81.040457,0.963587,82666,38252081
172.71.102.218,40102,167.235.145.223,443,6,427,1780,2,132,4,295,16.587401,29.598666,35,79
172.71.102.225,62502,167.235.145.223,443,276,4642784,705,125,10636,151,4632148,1.521848,62.444351,1362,593443
172.71.102.229,33636,167.235.145.223,443,145,1311934,3265,71,6218,74,1305716,64.235834,0.107912,460968,96798576
172.71.102.230,33384,167.235.145.223,443,605,2438057,173,372,140613,233,2297444,0.284844,82.442716,13644,222937
172.71.102.231,43228,167.235.145.223,443,411,259861,442,274,132857,137,127004,0.784172,82.209514,12928,12359
172.71.102.231,60340,167.235.145.223,443,526,4595345,214,323,137264,203,4458081,0.353617,82.185836,13361,433951
172.71.102.232,59736,167.235.145.223,443,205,7403762,1429,87,8349,118,7395413,10.762706,61.169316,1091,967205
172.71.102.237,20020,167.235.145.223,443,42,1188510,386,18,2018,24,1186492,0.664745,60.013263,269,158163
172.71.102.239,41486,167.235.145.223,443,182,2466696,2242,86,7797,96,2458899,24.255297,31.620587,1972,622100
172.71.102.248,15310,167.235.145.223,443,255,154570,300,170,75828,85,78742,0.49797,82.08974,7389,7673
172.71.102.248,36450,167.235.145.223,443,258,156844,175,172,77178,86,79666,0.288388,82.325466,7499,7741
172.71.103.3,21312,167.235.145.223,443,240,148671,239,160,74412,80,74259,0.388741,81.328309,7319,7304
172.71.103.3,40522,167.235.145.223,443,240,149719,521,160,75529,80,74190,0.963892,80.936381,7465,7333
172.71.103.4,41664,167.235.145.223,443,240,148948,567,160,74836,80,74112,1.065772,81.678982,7329,7258
172.71.103.8,61760,167.235.145.223,443,168,2453945,3532,78,7473,90,2446472,76.657534,0.964815,61964,20285522
172.71.103.9,50960,167.235.145.223,443,125,1199144,3162,56,5228,69,1193916,58.237065,0.108116,386843,88343334
172.71.103.11,26666,167.235.145.223,443,269,4431032,2969,126,10352,143,4420680,48.440611,31.185169,2655,1134046
172.71.103.21,31344,167.235.145.223,443,6,427,2485,2,132,4,295,28.50897,29.694911,35,79
172.71.103.32,19400,167.235.145.223,443,7,493,1105,3,198,4,295,5.312873,29.89029,52,78
172.71.103.37,28840,167.235.145.223,443,225,139473,91,150,69983,75,69490,0.15062,81.979629,6829,6781
172.71.103.38,10474,167.235.145.223,443,225,138745,159,150,69256,75,69489,0.26075,81.879616,6766,6789
172.71.103.38,40802,167.235.145.223,443,222,137875,466,148,69315,74,68560,0.826489,81.274025,6822,6748
172.71.103.55,19988,167.235.145.223,443,141,86135,543,93,44253,48,41882,1.008602,78.161304,4529,4286
172.71.103.55,28526,167.235.145.223,443,144,90385,422,96,45847,48,44538,0.739344,81.588903,4495,4367
172.71.103.56,37994,167.235.145.223,443,144,90493,665,96,46025,48,44468,1.38451,81.380455,4524,4371
172.71.103.58,22696,167.235.145.223,443,127,997362,2665,61,5558,66,991804,34.192122,30.177815,1473,262922
172.71.103.60,49438,167.235.145.223,443,286,4757598,3335,138,11144,148,4746454,66.672046,0.8747,101922,43411034
172.71.103.63,58388,167.235.145.223,443,266,1394949,595,171,72982,95,1321967,1.134225,80.307915,7270,131689
172.71.103.64,21776,167.235.145.223,443,231,144434,481,154,73023,77,71411,0.855189,81.804695,7141,6983
172.71.103.64,53690,167.235.145.223,443,265,1394978,769,170,72786,95,1322192,1.751865,80.249038,7256,131808
172.71.103.67,21452,167.235.145.223,443,267,4877253,3292,114,9973,153,4867280,65.208424,1.661258,48026,23439008
172.71.103.67,21460,167.235.145.223,443,215,2446472,3296,103,8247,112,2438225,65.222429,0.114383,576798,170530585
172.71.103.70,11668,167.235.145.223,443,156,4822589,1249,76,6751,80,4815838,7.53856,62.420489,865,617212
172.71.103.71,53738,167.235.145.223,443,272,4593952,3463,129,10550,143,4583402,72.758569,0.767332,109991,47785334
172.71.103.74,52234,167.235.145.223,443,257,4249794,1618,117,10108,140,4239686,13.539055,62.429647,1295,543291
172.71.103.87,20084,167.235.145.223,443,134,1223831,3028,62,5624,72,1218207,52.235068,30.113263,1494,323633
172.71.103.89,9952,167.235.145.223,443,6,427,804,2,132,4,295,1.925911,29.950024,35,78
172.71.103.93,21152,167.235.145.223,443,490,7653401,1805,235,19551,255,7633850,17.006933,60.749032,2574,1005296
172.71.103.97,12744,167.235.145.223,443,282,175185,294,188,88106,94,87079,0.4798,80.2875,8779,8676
172.71.103.97,57936,167.235.145.223,443,285,177162,215,190,89072,95,88090,0.354318,80.988962,8798,8701
172.71.103.98,37760,167.235.145.223,443,285,176870,161,190,88776,95,88094,0.262301,80.660336,8804,8737
172.71.103.102,38572,167.235.145.223,443,7,493,1395,3,198,4,295,9.982755,29.968286,52,78
172.71.103.103,11876,167.235.145.223,443,186,2665811,1539,83,7543,103,2658268,12.234532,61.377168,983,346482
172.71.103.106,22778,167.235.145.223,443,6,427,2270,2,132,4,295,24.703009,29.997331,35,78
172.71.103.113,12514,167.235.145.223,443,6,427,1957,2,132,4,295,19.584606,29.996361,35,78
